X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location_type,premises_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,cleared,mci_category,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
0,0,266349,GO-20211483859,NSA,2021/08/06 04:00:00+00,2021/08/06 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,August,6,218,Friday    ,14,2021,August,6,218,Friday    ,14,YES,Assault,NSA,NSA,0,0,266765
-8871175.013,5399489.091,266396,GO-20211486613,NSA,2021/08/06 04:00:00+00,2021/08/06 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,August,6,218,Friday    ,23,2021,August,6,218,Friday    ,21,YES,Assault,NSA,NSA,-79.69112102,43.57228474,266812
-8834705.176,5441715.837,266743,GO-20211524340,NSA,2021/08/06 04:00:00+00,2021/08/09 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,9,221,Monday    ,23,2021,August,6,218,Friday    ,13,YES,Assault,NSA,NSA,-79.3635069,43.84648371,266822
0,0,266847,GO-20211510776,NSA,2021/08/09 04:00:00+00,2021/08/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,2021,August,10,222,Tuesday   ,12,2021,August,9,221,Monday    ,11,NO,Auto Theft,NSA,NSA,0,0,266827
0,0,266698,GO-20211503490,NSA,2021/08/09 04:00:00+00,2021/08/09 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,August,9,221,Monday    ,12,2021,August,9,221,Monday    ,1,YES,Assault,NSA,NSA,0,0,266950
0,0,266872,GO-20211516181,NSA,2021/08/09 04:00:00+00,2021/08/11 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1480,110,Administering Noxious Thing,2021,August,11,223,Wednesday ,5,2021,August,9,221,Monday    ,13,YES,Assault,NSA,NSA,0,0,266972
-8841024.132,5434391.505,267773,GO-20211627211,NSA,2021/08/19 04:00:00+00,2021/08/19 04:00:00+00,Convenience Stores,Commercial,1610,210,Robbery - Business,2021,August,19,231,Thursday  ,20,2021,August,19,231,Thursday  ,20,YES,Robbery,NSA,NSA,-79.42027105,43.79901315,267221
0,0,267526,GO-20211564560,NSA,2021/08/07 04:00:00+00,2021/08/17 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2021,August,17,229,Tuesday   ,17,2021,August,7,219,Saturday  ,11,YES,Assault,NSA,NSA,0,0,267284
0,0,267527,GO-20211564560,NSA,2021/08/07 04:00:00+00,2021/08/17 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2021,August,17,229,Tuesday   ,17,2021,August,7,219,Saturday  ,11,YES,Assault,NSA,NSA,0,0,267285
0,0,267535,GO-20211559397,NSA,2020/07/01 04:00:00+00,2021/08/17 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,17,229,Tuesday   ,8,2020,July,1,183,Wednesday ,0,YES,Assault,NSA,NSA,0,0,267293
0,0,267345,GO-20211548242,NSA,2021/08/13 04:00:00+00,2021/08/15 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,2021,August,15,227,Sunday    ,15,2021,August,13,225,Friday    ,0,NO,Auto Theft,NSA,NSA,0,0,267520
0,0,267833,GO-20211583860,NSA,2021/08/16 04:00:00+00,2021/08/20 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,August,20,232,Friday    ,15,2021,August,16,228,Monday    ,9,NO,Assault,NSA,NSA,0,0,267622
0,0,267024,GO-20211529294,NSA,2021/08/12 04:00:00+00,2021/08/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,August,12,224,Thursday  ,20,2021,August,12,224,Thursday  ,20,YES,Assault,NSA,NSA,0,0,267695
0,0,267227,GO-20211543865,NSA,2021/08/14 04:00:00+00,2021/08/14 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1610,220,Robbery - Other,2021,August,14,226,Saturday  ,22,2021,August,14,226,Saturday  ,19,NO,Robbery,NSA,NSA,0,0,267703
-8867250.022,5417926.508,267299,GO-20211549628,NSA,2021/08/15 04:00:00+00,2021/08/15 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2021,August,15,227,Sunday    ,21,2021,August,15,227,Sunday    ,19,NO,Assault,NSA,NSA,-79.65586223,43.69216221,267775
0,0,267480,GO-20211559503,NSA,2021/08/17 04:00:00+00,2021/08/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1410,100,Aggravated Assault,2021,August,17,229,Tuesday   ,10,2021,August,17,229,Tuesday   ,10,YES,Assault,NSA,NSA,0,0,267914
0,0,267481,GO-20211559503,NSA,2021/08/17 04:00:00+00,2021/08/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1410,100,Aggravated Assault,2021,August,17,229,Tuesday   ,10,2021,August,17,229,Tuesday   ,10,YES,Assault,NSA,NSA,0,0,267915
-8865203.312,5423622.489,267658,GO-20211571442,NSA,2021/03/02 05:00:00+00,2021/08/18 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,August,18,230,Wednesday ,20,2021,March,2,61,Tuesday   ,0,YES,Assault,NSA,NSA,-79.63747632,43.72914832,267958
0,0,268126,GO-20211600260,NSA,2021/08/23 04:00:00+00,2021/08/23 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1457,100,Pointing A Firearm,2021,August,23,235,Monday    ,1,2021,August,23,235,Monday    ,0,NO,Assault,NSA,NSA,0,0,268036
0,0,268151,GO-20211602060,NSA,2021/03/01 05:00:00+00,2021/08/23 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,23,235,Monday    ,9,2021,March,1,60,Monday    ,12,NO,Assault,NSA,NSA,0,0,268061
0,0,268656,GO-20211636413,NSA,2021/08/27 04:00:00+00,2021/08/27 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,2021,August,27,239,Friday    ,21,2021,August,27,239,Friday    ,21,NO,Auto Theft,NSA,NSA,0,0,268208
0,0,268657,GO-20211636413,NSA,2021/08/27 04:00:00+00,2021/08/27 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,2021,August,27,239,Friday    ,21,2021,August,27,239,Friday    ,21,NO,Auto Theft,NSA,NSA,0,0,268209
0,0,268812,GO-20211648220,NSA,2021/08/29 04:00:00+00,2021/08/29 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,August,29,241,Sunday    ,15,2021,August,29,241,Sunday    ,15,YES,Assault,NSA,NSA,0,0,268274
0,0,268874,GO-20211651841,NSA,2021/08/30 04:00:00+00,2021/08/30 04:00:00+00,Convenience Stores,Commercial,2120,200,B&E,2021,August,30,242,Monday    ,6,2021,August,30,242,Monday    ,6,NO,Break and Enter,NSA,NSA,0,0,268336
0,0,268033,GO-20211594334,NSA,2021/08/22 04:00:00+00,2021/08/22 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,2021,August,22,234,Sunday    ,2,2021,August,22,234,Sunday    ,0,NO,Assault,NSA,NSA,0,0,268406
0,0,268068,GO-20211598721,NSA,2021/08/22 04:00:00+00,2021/08/22 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,22,234,Sunday    ,19,2021,August,22,234,Sunday    ,19,YES,Assault,NSA,NSA,0,0,268441
0,0,268986,GO-20211658674,NSA,2021/08/31 04:00:00+00,2021/08/31 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,31,243,Tuesday   ,2,2021,August,31,243,Tuesday   ,0,NO,Assault,NSA,NSA,0,0,268568
0,0,268537,GO-20211628194,NSA,2019/01/01 05:00:00+00,2021/08/26 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,August,26,238,Thursday  ,19,2019,January,1,1,Tuesday   ,19,YES,Assault,NSA,NSA,0,0,268606
-8891741.222,5387442.707,268586,GO-20211633127,NSA,2014/08/01 04:00:00+00,2021/08/27 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,110,Assault Bodily Harm,2021,August,27,239,Friday    ,14,2014,August,1,213,Friday    ,0,YES,Assault,NSA,NSA,-79.87587042,43.49383172,268655
-8891741.222,5387442.707,268587,GO-20211633127,NSA,2014/08/01 04:00:00+00,2021/08/27 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,August,27,239,Friday    ,14,2014,August,1,213,Friday    ,0,YES,Assault,NSA,NSA,-79.87587042,43.49383172,268656
-8800359.984,5446687.524,268320,GO-20211614014,NSA,2021/08/24 04:00:00+00,2021/08/24 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,24,236,Tuesday   ,21,2021,August,24,236,Tuesday   ,21,NO,Assault,NSA,NSA,-79.05497879,43.87868476,268679
-8800359.984,5446687.524,268321,GO-20211614014,NSA,2021/08/24 04:00:00+00,2021/08/24 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,August,24,236,Tuesday   ,21,2021,August,24,236,Tuesday   ,21,NO,Assault,NSA,NSA,-79.05497879,43.87868476,268680
-8882781.187,5400970.19,268324,GO-20211613838,NSA,2020/10/01 04:00:00+00,2021/08/24 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,August,24,236,Tuesday   ,20,2020,October,1,275,Thursday  ,20,NO,Assault,NSA,NSA,-79.79538106,43.58192347,268683
-8881747.698,5414801.313,268279,GO-20211610996,NSA,2021/08/24 04:00:00+00,2021/08/24 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,2021,August,24,236,Tuesday   ,14,2021,August,24,236,Tuesday   ,14,YES,Assault,NSA,NSA,-79.78609707,43.67185947,268818
0,0,268775,GO-20211644228,NSA,2021/08/29 04:00:00+00,2021/08/29 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,August,29,241,Sunday    ,1,2021,August,29,241,Sunday    ,1,NO,Assault,NSA,NSA,0,0,268904
0,0,269880,GO-20211715579,NSA,2021/09/06 04:00:00+00,2021/09/08 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,September,8,251,Wednesday ,9,2021,September,6,249,Monday    ,0,NO,Assault,NSA,NSA,0,0,269085
-8879172.219,5417311.735,269890,GO-20211717774,NSA,2021/09/08 04:00:00+00,2021/09/08 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,September,8,251,Wednesday ,15,2021,September,8,251,Wednesday ,15,YES,Assault,NSA,NSA,-79.76296115,43.6881689,269095
0,0,269110,GO-20211667631,NSA,2021/09/01 04:00:00+00,2021/09/01 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2021,September,1,244,Wednesday ,8,2021,September,1,244,Wednesday ,8,NO,Assault,NSA,NSA,0,0,269262
0,0,269714,GO-20211705933,NSA,2019/12/16 05:00:00+00,2021/09/06 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,September,6,249,Monday    ,20,2019,December,16,350,Monday    ,0,NO,Assault,NSA,NSA,0,0,269322
0,0,269217,GO-20211674215,NSA,2021/09/02 04:00:00+00,2021/09/02 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2021,September,2,245,Thursday  ,3,2021,September,2,245,Thursday  ,3,NO,Break and Enter,NSA,NSA,0,0,269362
0,0,269263,GO-20211679124,NSA,2021/08/28 04:00:00+00,2021/09/02 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,110,Assault Bodily Harm,2021,September,2,245,Thursday  ,21,2021,August,28,240,Saturday  ,23,NO,Assault,NSA,NSA,0,0,269420
0,0,269663,GO-20211701967,NSA,2021/09/06 04:00:00+00,2021/09/06 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,September,6,249,Monday    ,8,2021,September,6,249,Monday    ,6,YES,Assault,NSA,NSA,0,0,269622
0,0,269664,GO-20211701967,NSA,2021/09/06 04:00:00+00,2021/09/06 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,September,6,249,Monday    ,8,2021,September,6,249,Monday    ,6,YES,Assault,NSA,NSA,0,0,269623
0,0,269683,GO-20211703749,NSA,2021/09/06 04:00:00+00,2021/09/06 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2021,September,6,249,Monday    ,14,2021,September,6,249,Monday    ,14,YES,Assault,NSA,NSA,0,0,269642
-8846628.572,5474373.925,269163,GO-20211673021,NSA,2021/08/31 04:00:00+00,2021/09/01 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,September,1,244,Wednesday ,21,2021,August,31,243,Tuesday   ,12,YES,Assault,NSA,NSA,-79.47061659,44.0576883,269708
0,0,269196,GO-20211668799,NSA,2021/09/01 04:00:00+00,2021/09/01 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2021,September,1,244,Wednesday ,11,2021,September,1,244,Wednesday ,0,NO,Auto Theft,NSA,NSA,0,0,269741
0,0,269197,GO-20211668799,NSA,2021/09/01 04:00:00+00,2021/09/01 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2021,September,1,244,Wednesday ,11,2021,September,1,244,Wednesday ,0,NO,Auto Theft,NSA,NSA,0,0,269742
0,0,269198,GO-20211668799,NSA,2021/09/01 04:00:00+00,2021/09/01 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2021,September,1,244,Wednesday ,11,2021,September,1,244,Wednesday ,0,NO,Auto Theft,NSA,NSA,0,0,269743
0,0,269043,GO-20211665487,NSA,2021/08/31 04:00:00+00,2021/08/31 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,2021,August,31,243,Tuesday   ,21,2021,August,31,243,Tuesday   ,18,NO,Robbery,NSA,NSA,0,0,269752
0,0,269591,GO-20211698082,NSA,2021/09/05 04:00:00+00,2021/09/05 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2021,September,5,248,Sunday    ,15,2021,September,5,248,Sunday    ,15,NO,Assault,NSA,NSA,0,0,269806
0,0,269386,GO-20211686729,NSA,2021/08/30 04:00:00+00,2021/09/03 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,September,3,246,Friday    ,19,2021,August,30,242,Monday    ,9,NO,Assault,NSA,NSA,0,0,269986
-8842180.135,5448492.937,270190,GO-20211738764,NSA,2021/09/10 04:00:00+00,2021/09/11 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,September,11,254,Saturday  ,8,2021,September,10,253,Friday    ,21,YES,Assault,NSA,NSA,-79.4306556,43.89037391,270094
0,0,270013,GO-20211728128,NSA,2021/09/09 04:00:00+00,2021/09/09 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,2021,September,9,252,Thursday  ,22,2021,September,9,252,Thursday  ,19,NO,Assault,NSA,NSA,0,0,270160
0,0,270695,GO-20211770817,NSA,2021/09/14 04:00:00+00,2021/09/15 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2021,September,15,258,Wednesday ,21,2021,September,14,257,Tuesday   ,19,NO,Robbery,NSA,NSA,0,0,270296
0,0,270497,GO-20211756478,NSA,2021/09/11 04:00:00+00,2021/09/13 04:00:00+00,Ttc Subway Station,Transit,2135,210,Theft Of Motor Vehicle,2021,September,13,256,Monday    ,18,2021,September,11,254,Saturday  ,0,NO,Auto Theft,NSA,NSA,0,0,270403
0,0,270249,GO-20211742415,NSA,2021/09/11 04:00:00+00,2021/09/11 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,1420,100,Assault With Weapon,2021,September,11,254,Saturday  ,19,2021,September,11,254,Saturday  ,17,NO,Assault,NSA,NSA,0,0,270442
0,0,270262,GO-20211740005,NSA,2021/09/10 04:00:00+00,2021/09/11 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,2021,September,11,254,Saturday  ,13,2021,September,10,253,Friday    ,17,NO,Auto Theft,NSA,NSA,0,0,270455
-8788065.551,5446257.497,270292,GO-20211746145,NSA,2021/09/12 04:00:00+00,2021/09/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2021,September,12,255,Sunday    ,9,2021,September,12,255,Sunday    ,7,NO,Break and Enter,NSA,NSA,-78.94453602,43.87590021,270486
0,0,270294,GO-20211746811,NSA,2021/09/11 04:00:00+00,2021/09/12 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,September,12,255,Sunday    ,13,2021,September,11,254,Saturday  ,12,YES,Assault,NSA,NSA,0,0,270488
0,0,270087,GO-20211733277,NSA,2021/09/09 04:00:00+00,2021/09/10 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2021,September,10,253,Friday    ,14,2021,September,9,252,Thursday  ,21,NO,Assault,NSA,NSA,0,0,270566
-8886194.344,5421034.062,270091,GO-20211733244,NSA,2016/01/01 05:00:00+00,2021/09/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,September,10,253,Friday    ,14,2016,January,1,1,Friday    ,0,NO,Assault,NSA,NSA,-79.82604197,43.71234354,270570
-8798712.369,5445337.593,270096,GO-20211734282,NSA,2021/08/22 04:00:00+00,2021/09/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,September,10,253,Friday    ,16,2021,August,22,234,Sunday    ,0,YES,Assault,NSA,NSA,-79.04017802,43.86994313,270575
0,0,270955,GO-20211789626,NSA,2019/01/01 05:00:00+00,2021/09/18 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1480,110,Administering Noxious Thing,2021,September,18,261,Saturday  ,5,2019,January,1,1,Tuesday   ,1,YES,Assault,NSA,NSA,0,0,270708
0,0,270956,GO-20211789604,NSA,2021/09/18 04:00:00+00,2021/09/18 04:00:00+00,Unknown,Other,1430,100,Assault,2021,September,18,261,Saturday  ,4,2021,September,18,261,Saturday  ,4,NO,Assault,NSA,NSA,0,0,270709
0,0,270990,GO-20211793217,NSA,2021/09/18 04:00:00+00,2021/09/18 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1460,100,Assault Peace Officer,2021,September,18,261,Saturday  ,17,2021,September,18,261,Saturday  ,17,YES,Assault,NSA,NSA,0,0,270743
0,0,270991,GO-20211793217,NSA,2021/09/18 04:00:00+00,2021/09/18 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1460,100,Assault Peace Officer,2021,September,18,261,Saturday  ,17,2021,September,18,261,Saturday  ,17,YES,Assault,NSA,NSA,0,0,270744
0,0,270551,GO-20211761952,NSA,2021/08/30 04:00:00+00,2021/09/14 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2021,September,14,257,Tuesday   ,15,2021,August,30,242,Monday    ,7,NO,Theft Over,NSA,NSA,0,0,270786
0,0,270857,GO-20211781918,NSA,2021/08/01 04:00:00+00,2021/09/17 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,2021,September,17,260,Friday    ,7,2021,August,1,213,Sunday    ,0,NO,Break and Enter,NSA,NSA,0,0,270857
0,0,270887,GO-20211782251,NSA,2021/09/16 04:00:00+00,2021/09/17 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2132,200,Theft From Motor Vehicle Over,2021,September,17,260,Friday    ,15,2021,September,16,259,Thursday  ,17,NO,Theft Over,NSA,NSA,0,0,270887
0,0,270897,GO-20211786585,NSA,2021/09/17 04:00:00+00,2021/09/17 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2021,September,17,260,Friday    ,18,2021,September,17,260,Friday    ,18,YES,Break and Enter,NSA,NSA,0,0,270897
0,0,270763,GO-20211777038,NSA,2013/01/01 05:00:00+00,2021/09/16 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,September,16,259,Thursday  ,13,2013,January,1,1,Tuesday   ,0,YES,Assault,NSA,NSA,0,0,270963
0,0,271252,GO-20211805684,NSA,2021/09/19 04:00:00+00,2021/09/20 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,2021,September,20,263,Monday    ,14,2021,September,19,262,Sunday    ,21,NO,Auto Theft,NSA,NSA,0,0,271055
0,0,271512,GO-20211797198,NSA,2021/09/18 04:00:00+00,2021/09/23 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,2021,September,23,266,Thursday  ,14,2021,September,18,261,Saturday  ,16,NO,Theft Over,NSA,NSA,0,0,271364
0,0,271344,GO-20211815853,NSA,2021/09/20 04:00:00+00,2021/09/21 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2021,September,21,264,Tuesday   ,20,2021,September,20,263,Monday    ,21,NO,Assault,NSA,NSA,0,0,271400
-8882279.199,5415477.894,271924,GO-20211854576,NSA,2021/01/01 05:00:00+00,2021/09/27 04:00:00+00,Unknown,Other,1430,100,Assault,2021,September,27,270,Monday    ,13,2021,January,1,1,Friday    ,0,NO,Assault,NSA,NSA,-79.79087162,43.67625544,271753
-8825295.995,5516040.571,271706,GO-20211839281,NSA,2021/09/25 04:00:00+00,2021/09/25 04:00:00+00,Bar / Restaurant,Commercial,1430,100,Assault,2021,September,25,268,Saturday  ,2,2021,September,25,268,Saturday  ,2,YES,Assault,NSA,NSA,-79.27898279,44.32606269,271906
-8798712.369,5445337.593,272869,GO-20211918943,NSA,2021/10/06 04:00:00+00,2021/10/06 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,October,6,279,Wednesday ,10,2021,October,6,279,Wednesday ,10,NO,Assault,NSA,NSA,-79.04017802,43.86994313,272082
0,0,272608,GO-20211902035,NSA,2021/10/04 04:00:00+00,2021/10/04 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2021,October,4,277,Monday    ,0,2021,October,4,277,Monday    ,0,NO,Assault,NSA,NSA,0,0,272152
0,0,272624,GO-20211903969,NSA,2021/10/01 04:00:00+00,2021/10/04 04:00:00+00,Ttc Street Car,Transit,1430,100,Assault,2021,October,4,277,Monday    ,9,2021,October,1,274,Friday    ,20,NO,Assault,NSA,NSA,0,0,272168
0,0,272669,GO-20211904497,NSA,2021/10/04 04:00:00+00,2021/10/04 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2021,October,4,277,Monday    ,10,2021,October,4,277,Monday    ,8,YES,Assault,NSA,NSA,0,0,272213
0,0,272681,GO-20211907449,NSA,2020/12/29 05:00:00+00,2021/10/04 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2021,October,4,277,Monday    ,17,2020,December,29,364,Tuesday   ,23,NO,Assault,NSA,NSA,0,0,272225
0,0,272411,GO-20211890330,NSA,2021/09/12 04:00:00+00,2021/10/02 04:00:00+00,Ttc Subway Station,Transit,1430,100,Assault,2021,October,2,275,Saturday  ,5,2021,September,12,255,Sunday    ,18,NO,Assault,NSA,NSA,0,0,272268
0,0,272417,GO-20211890192,NSA,2021/01/01 05:00:00+00,2021/10/02 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2021,October,2,275,Saturday  ,5,2021,January,1,1,Friday    ,6,NO,Assault,NSA,NSA,0,0,272274
